31181;Крейзи;Кременчуг;0
31183;Чёрная Роза;Симферополь;0
31184;Аспирин;Ровно;0
31186;Артемида;Ровно;0
31188;Антилопа Гну;Висбаден;0
31191;Третья команда;Бонн;0
31193;Курочка Ряба;Бонн;0
31194;Банзай;Бонн;0
31196;Ноль;Аахен;0
31197;Фейерверк;сборная;0
31198;Цимес-2;Дортмунд;0
31200;Искра;сборная;0
31202;Mission Impossible;Дортмунд;0
31204;Внучата;сборная;0
31206;Светлый путь;сборная;0
31209;Сосиски;сборная;0
31213;С приветом;сборная;0
31214;Великолепная шестёрка;сборная;0
31217;Брокен;Дортмунд;0
31219;Лейденские банки;Лейден;0
31220;Наш ответ Чемберлену;Кёльн;0
31221;Союз-Аполлон;сборная;0
31222;Джоккерит;сборная;0
31224;Без пальто;сборная;0
31226;ХЗ;сборная;0
31227;Искандер & Co;Казань;0
31229;От винта - БИП;Харьков;0
31231;Отважные пожиратели черепах;Мариуполь;0
31233;КоМа;Горловка;0
31234;Помидоры-убийцы;Полтава;0
31236;Арийцы;Одесса;0
31237;Диканьские вечера;Диканька;0
31240;Сула;Лубны;0
31242;Виктория;Глобино;0
31243;ГК;Лохвица;0
31244;Максимум;Курск;0
31246;Резонанс;Казань;0
31248;Баклан;Ульяновск;0
31250;Offtopic;Казань;0
31252;IQ;Набережные Челны;0
31254;Серое вещество;Казань;0
31256;Арманда;Казань;0
31258;Крепкий орешек;Казань;0
31260;Бандерлоги;Казань;0
31262;Команда Саломыковой;Казань;0
31263;Зигзаг;Казань;0
31265;Ambassador;Казань;0
31267;Локомотив;Казань;0
31268;ВСПП;Казань;0
31269;Центурион;Казань;0
31270;Че Гевара;Казань;0
31271;Крэк;Казань;0
31273;Альтависта;Казань;1
31274;Гексаген;Казань;0
31275;Однако география;Казань;0
31277;Аспирин;Казань;0
31279;Почти здоровые;Казань;0
31281;Второгодники;Казань;0
31283;Плач Ярославны;Казань;0
31284;Великолепные;Казань;0
31286;Памяти Поповича;Казань;0
31287;Метеор;Казань;0
31288;Малая Виска;Малая Виска;0
31290;Ва-банк;Казань;0
31291;Атом;Казань;0
31293;Интеллект;Набережные Челны;0
31295;Клуб 09;Азнакаево;0
31296;Аквариус;Набережные Челны;0
31297;Пассатижистые йоги;Саранск;0
31298;Феникс;сборная;0
31300;Тутти-фрутти;Саранск;0
31301;Украина+;сборная;0
31303;Артёмовское шампанское;Артёмовск;0
31304;ХГУ-Худпром;Харьков;0
31305;Ва-банк;Симферополь;0
31307;Наутилус;Павлоград;0
31309;№5;Павлоград;0
31310;Mix;Павлоград;0
31311;Ювентус;Николаев;0
31312;От Винта - Зикеры;Харьков;0
31313;MBCB;Харьков;0
31315;СВ-Шухер;Днепропетровск;0
31317;УСД;Ивано-Франковск;0
31318;ЛИЯ;Луганск;0
31319;Новатор;Харьков;0
31320;Экслибрис;Запорожье;0
31321;ИПСА;Киев;0
31322;Нау-Хау;Николаев;0
31323;Орион-Юнион;Макеевка;0
31325;Viva;Кировоград;0
31326;Гарем;Симферополь;0
31327;Доппельгангер;Луганск;0
31328;Импульс;Луганск;0
31330;Лицей Педагогического;Луганск;0
31331;Многопрофильный лицей;Луганск;0
31334;Парабеллум-ПГТУ;Мариуполь;0
31335;Мы;Артёмовск;0
31337;Чеснок;Луганск;0
31339;Реал;Харцызск;0
31341;Эспри;Харцызск;0
31342;Памяти С. Шевчука;Ивано-Франковск;0
31343;Мегабайт;Харцызск;0
31345;СИОК - Республика СКИТ;Симферополь;0
31347;2+3;Винница;0
31349;Такая фишка;Макеевка;0
31350;Дети Бахуса;Бердянск;0
31351;Шок;Малая Виска;0
31353;Команда №5;Харьков;0
31355;Rigor mortis;Днепропетровск;0
31356;Шестое чувство;Мариуполь;0
31358;Super-FM;Запорожье;0
31360;Заповедник гоблинов;Винница;0
31362;MIM;Кировоград;0
31364;Трамплин-Одуванчик;Николаев;0
31366;София;Кировоград;0
31368;ДГМА-Прогресс;Краматорск;0
31369;Элен и ребята;Винница;0
31370;Квант;Николаев;0
31372;Коллегиум;Чернигов;0
31373;Машфак;Кременчуг;0
31375;Аэлита;Винница;0
31377;Профи;Харцызск;0
31379;Ника;Луганск;0
31381;Сатурн;Павлоград;0
31383;Казус белла;Винница;0
31385;Надежда;Одесса;0
31387;Альтависта;Одесса;0
31388;Убийцы бабочек;Харьков;0
31390;FM;Житомир;0
31392;Сигма;Николаев;0
31393;Пятница, 13;Запорожье;0
31395;СИ-2;Симферополь;0
31397;Парадокс;Тлумач;0
31399;Вера и медведи;Нежин;0
31401;Zoom;Житомир;0
31405;Дрим-тим;Свердловск;0
31407;Лучшие;Кременчуг;0
31411;АССы;Винница;0
31413;Ништяк;Житомир;0
31415;Антрацит;Луганск;0
31416;Клан;Одесса;0
31418;Экологи;Кременчуг;0
31419;Парадокс;Николаев;0
31421;Безымянные;Одесса;0
31423;Тайм-аут;Винница;0
31424;Эколь - Осьмушки;Харьков;0
31425;Орион;Николаев;0
31427;СШ №1;Нежин;0
31429;Сириус;Нежин;0
31431;Не вопрос;Горловка;0
31433;Село Варваровка;Павлоград;0
31435;Аванти;Харьков;0
31437;НВЧ;Винница;0
31439;Кассиопея;Одесса;0
31440;От винта - Немышля;Харьков;0
31442;ДГМА-Колледж;Краматорск;0
31444;Нэос;Нежин;0
31445;Stars;Житомир;0
31446;Альянс;Житомир;0
31447;Альфа;Одесса;0
31448;Великолепная пятёрка;Луганск;0
31450;Секонд-хэнд;Ивано-Франковск;0
31451;Карман;Винница;0
31453;Эверест;Малая Виска;0
31454;СИЭУ;Симферополь;0
31455;LSD;Антрацит;0
31456;Степ;Одесса;0
31457;Белоснежка;Нежин;0
31458;Сингл;Житомир;0
31459;Лицей-инвест;Нежин;0
31460;Виктория;Полтава;0
31461;Областной лицей - 2;Луганск;0
31462;Чайка;Одесса;0
31464;Блицкриг;Свердловск;0
31466;Моби Дик;Винница;0
31467;Свиточ;Полтава;0
31468;Циклон;Свердловск;0
31469;НМУ;Нежин;0
31470;Вечерний Николаев;Николаев;0
31471;Лыжныкы;Мариуполь;0
31473;Эколь - Тяжёлый случай;Харьков;0
31475;Гром;Николаев;0
31476;Мученики наук;Одесса;0
31477;Polit.com;Николаев;0
31478;Факториал;Николаев;0
31479;Эскулап;Ашхабад;0
31480;Ультрас;Гомель;0
31482;Сансимилия;Гродно;0
31483;Патылярис;Минск;0
31484;Ваукалаки;Волковыск;0
31485;Антимид;Минск;0
31487;Мидведи;Минск;0
31488;Черти;Могилёв;0
31489;Миринда;Могилёв;0
31490;Барсы;Минск;0
31491;Виктория;Светлогорск;0
31492;M&MS;Могилёв;0
31493;Бывало;Минск;0
31495;Кивинята;Щучин;0
31496;Лифорт;Брест;0
31498;Ойра;Гомель;0
31500;Примус;Могилёв;0
31501;Апекс;Минск;0
31503;Тико;Минск;0
31505;Норд-ост;Могилёв;0
31509;Надежда;Червень;0
31510;Спичники;Могилёв;0
31511;Толкинутые орки;Могилёв;0
31513;Blade;Могилёв;0
31515;Крэсива;Рогачёв;0
31517;Рубикон;Молодечно;0
31518;Бобик выжил;Брест;0
31520;Ума палата;Кричев;0
31522;Иероглиф;Костюковичи;0
31524;Аварийный выход;Осиповичи;0
31526;Интеллектуальные ястребы;Климовичи;0
31528;Никаверс;Кировск (Б);0
31530;Казань-метро;Казань;0
31532;Северная компания;сборная;0
31533;Команда Глинберга;Москва;0
31535;Команда Исаева;Санкт-Петербург;0
31537;Таллинн;Таллин;0
31538;Команда Бурносенко;Санкт-Петербург;0
31540;Команда Поволотского;Санкт-Петербург;0
31541;МСТ;Санкт-Петербург;0
31542;Калейдоскоп;Санкт-Петербург;0
31543;Полтех Вол;Санкт-Петербург;0
31544;Союз рыжих;Санкт-Петербург;0
31546;Менталитет;Гомель;0
31548;Фантом;Гомель;0
31549;Ветковские раскольники;Ветка;0
31551;Аннаполис;Гомель;0
31552;Сфинкс;Гомель;0
31554;Фаэтон;Гомель;0
31555;Гунча электроникс;Ашхабад;0
31557;Джем-сейшн;Ашхабад;0
31558;Демарш;Ашхабад;0
31560;Ника;Ашхабад;0
31561;Твин Пикс;Ашхабад;0
31562;Молодая Украина;Херсон;0
31563;Криголам;Херсон;0
31565;Информашка;Херсон;0
31567;Экспромт;Херсон;0
31568;Серебро ФТЛ;Херсон;0
31570;МИБ;Херсон;0
31572;Фрам;Херсон;0
31574;Оскар;Херсон;0
31576;Феникс;Херсон;0
31578;ФТЛ - Перпетуум мобиле;Херсон;0
31579;Voodoo;Херсон;0
31580;МТУ;Херсон;0
31582;Айастан;Херсон;0
31584;Омега;Херсон;0
31585;Ордосы;Днепропетровск;0
31587;2/3 Днепра+;Днепропетровск;0
31589;Академия;Павлоград;0
31591;Сангам;Павлоград;0
31592;Losers;Москва;0
31594;Команда Маленевой;Долгопрудный;0
31596;Команда Владимира Иванова;Долгопрудный;0
31598;Команда Красюка;Долгопрудный;0
31600;Hi-Fi;Архангельск;0
31601;MIB;Архангельск;0
31602;МИ-6;Архангельск;0
31603;МИФ;Архангельск;0
31605;Орбита;Архангельск;0
31607;Колледж;Симферополь;0
31609;Банзай;Черкассы;0
31611;Югенд;Симферополь;0
31613;Солярис;Ялта;0
31615;Экспромт;Ялта;0
31617;Альфа и омега;Симферополь;0
31619;Папаями;Ялта;0
31621;УРГЭК;Симферополь;0
31623;Люси в небе с бриллиантами;Ялта;0
31625;Ялтинское медицинское;Ялта;0
31627;Кошмар Кореиза;Ялта;0
31629;Персики;Ялта;0
31631;Справочное бюро;Ялта;0
31632;СЮТ;Симферополь;0
31634;ЯМУ-Днепр;сборная;0
31636;Альтаир;Бахчисарай;0
31637;В дясяточку;Ялта;0
31639;М. Акуна Матата;Ялта;0
31641;Себинна;Симферополь;0
31643;Дельта;Ялта;0
31645;Реванш;Ялта;0
31647;СКИТ-Эврика;Симферополь;0
31649;Чемпион;Ялта;0
31651;Эверест;Ялта;0
31653;Эрудит;Ялта;0
31655;Арзу;Танковое;0
31657;Имени Малаховского;Ялта;0
31659;Симеиз;Симеиз;0
31660;Зурбаган;Ялта;0
31662;Команда Поповой;Москва;0
31663;Солянка;Москва;0
31664;Телепузики;Владимир;0
31666;Команда Голубева;Ковров;0
31668;Эхо;Санкт-Петербург;0
31670;5+1;Владимир;0
31671;Команда Рождественского;Ковров;0
31673;Команда Сорокина;Владимир;0
31675;Команда Никифорова;Красная Горбатка;0
31677;Команда Кулыгиной;Иваново;0
31679;Команда Соболевского;Владимир;0
31680;Команда Смирнова;Иваново;0
31682;Команда Писаренко;Владимир;0
31683;Команда Эминова;Александров;0
31685;Надюм;Могилёв;0
31687;Лучшие из лучших;Новополоцк;0
31689;Орион;Могилёв;0
31691;Цербер;Могилёв;0
31692;ВДВ;Могилёв;0
31694;Автопилот;Могилёв;0
31696;Случайная связь;Витебск;0
31697;Эверест;Могилёв;0
31698;Антарес;Могилёв;0
31700;Асы;Могилёв;0
31702;Виз-а-ви;Ашхабад;0
31704;Уши;Ашхабад;0
31706;Армада;Ашхабад;0
31708;Ремикс;Ашхабад;0
31710;IQ-2000;Челябинск;0
31711;Лимонад;Сатка;0
31712;Уральские пельмени;Екатеринбург;0
31714;Веда-младшая;Екатеринбург;0
31715;Интелл;Сатка;0
31716;Зри в корень;Сатка;0
31717;Адреналин;Свободный;0
31718;УрГУ-1;Екатеринбург;0
31719;Юридическая академия;Екатеринбург;0
31721;Удача;Екатеринбург;0
31722;Омега;Сатка;0
31724;Просто;Сатка;0
31725;Дипломаты;Сатка;0
31727;Флибустьеры;Сатка;0
31729;Дубы-колдуны;Нижний Тагил;0
31730;Понедельник;Екатеринбург;0
31732;Силур-качество;Харцызск;0
31736;4 А.П.;Харьков;0
31737;Кристалл;Запорожье;0
31739;Формула 7;Лос-Анджелес;0
31741;5+;Мурманск;0
31742;У окна;Переславль-Залесский;0
31744;Гербосововцы;Нижний Тагил;0
31745;НТР;Баку;0
31747;Дума;Нью-Йорк;0
31749;23+1;Владимир;0
31751;Девчонки;Норильск;0
31752;Команда Шляхова;Долгопрудный;0
31754;Кононерки;Йошкар-Ола;0
31756;Дырочка;Чикаго;0
31757;МК;Лос-Анджелес;0
31758;Брызги;Великие Луки;0
31759;ЫЧ;Губаха;0
31761;С бодуна;Пало-Альто;0
31763;МК;Чикаго;0
31765;Тормоза удачи;Вологда;0
31767;Вирус;Львов;0
31768;Команда Шишкина;Курск;0
31770;No name;Торонто;0
31772;МГИ2;Мариуполь;0
31774;ММЭ;Йошкар-Ола;0
31776;КПД;Йошкар-Ола;0
31777;Экспресс;Львов;0
31778;Легион - Трудовая Украина;Павлоград;0
31780;Молочные берега;Вологда;0
31782;Команда Волкова;Резекне;0
31783;Альтаир;Великие Луки;0
31785;Команда Рамзы;Резекне;0
31787;Флибустьеры;Великие Луки;0
31789;Экивоки;Губаха;0
31790;Эрудиты;Баку;0
31792;Гасите свет;Губаха;0
31794;Слип Стрим;Нижний Новгород;0
31795;Юные химики;Нижний Новгород;0
31797;Команда Вересова;Резекне;0
31798;Команда Сяткина;Резекне;0
31800;Молодёжь;Йошкар-Ола;0
31802;Безымень;Тобольск;0
31804;Исток;Тобольск;0
31806;Команда города;Нижний Тагил;0
31808;Стулья-Политех;Нижний Новгород;0
31809;Экстраверт;Йошкар-Ола;0
31811;Новые амазонки;Липецк;0
31813;Смерть Чикамасу;Великий Новгород;0
31815;Виктория;Тобольск;0
31817;Октава;Великие Луки;0
31818;Команда Ращевской;Резекне;0
31820;Команда Яковлевой;Резекне;0
31822;Позор города;Нижний Тагил;0
31824;Феникс;Нижний Новгород;0
31825;K-Star;Саранск;0
31827;Биохимик;Саранск;0
31829;Литрнет;Саранск;0
31830;101;Инсар;0
31832;Рубин;Саранск;0
31834;СибАГС;Новосибирск;0
31835;Амон Ра;Новосибирск;0
31837;СибАГС возвращается;Новосибирск;0
31839;Гексаген;Новосибирск;0
31841;308;Новосибирск;0
31842;Фест;Новосибирск;0
31844;Порт-13;Ступино;0
31846;Чёрный отряд;Ступино;0
31847;Лицей;Ступино;0
31849;МАТИ;Ступино;0
31850;Помпасы;Ступино;0
31851;Девчата;Ступино;0
31852;Команда Евсютина;Ступино;0
31853;Ока;Ступино;0
31854;Полёт;Ступино;0
31856;Вертикаль;Ступино;0
31858;Школа №1;Ступино;0
31860;Динамит-1;Ступино;0
31861;Динамит-2;Ступино;0
31863;Кислород;Ступино;0
31864;Энергия;Минск;0
31867;Doom;сборная;0
31871;Трудные дети;Витебск;0
31873;Икс;Мозырь;0
31875;Зваряцелыя Кузурки;Витебск;0
31876;Авантюрин;Витебск;0
31878;Курултай;Великие Луки;0
31880;Лампочка Ильича;Красногородск;0
31881;Команда Пелячика;Москва;0
31883;Баритон;Москва;0
31885;Два капитана;сборная;0
31886;Ракита;Рокитное;0
31887;Эгладор;Бостон;0
31889;QI;Бостон;0
31891;Савешник;Бостон;0
31893;Лисы;Баффало;0
31895;Дятлы;Баффало;0
31897;Курочка ряба;Баффало;0
31899;Команда Джаббарова;Баку;0
31900;Менора;Баку;0
31902;Оникс;Новосибирск;0
31904;New-view Вьюнцы;Москва;0
31906;Команда Агапова;Серпухов;0
31908;Вилы;Москва;0
31910;Команда Копытова;Электросталь;0
31911;Команда Горбашова;Красная Горбатка;0
31913;Матрица;Муром;0
31915;Бумеранг;Саратов;0
31916;Креон;Зеленоград;0
31917;Не курить - 2;Саратов;0
31919;54 метра;Саратов;0
31921;Фронда;Саратов;0
31925;Система;Саратов;0
31926;ФИЯ;Курск;0
31927;ЕГФ;Курск;0
31928;ФМФ;Курск;0
31929;Русь;Курск;0
31930;Идея;Москва;0
31932;Бомжи;Москва;0
31934;Народные имельцы;Москва;0
31936;Зомби;Москва;0
31937;Нова;Москва;0
31938;Миф;Москва;0
31940;ОКС;сборная;0
31942;Посторонним В;Киев;0
31945;Реанимация;Минск;0
31947;Alma-mater;Мозырь;0
31949;Возможно всё;Гомель;0
31951;Безумник;Минск;0
31953;Ливада;Брест;0
31955;Аккорд;Лоев;0
31957;Коллизей;Жлобин;0
31959;Отцы Милленниума;Саранск;0
31961;Легион;Саратов;0
31962;Прима;Саранск;0
31964;Шок;Казань;0
31967;Ханурики;Ульяновск;0
31969;Фейсом об тейбл;Саранск;0
31970;Очко;Саратов;0
31971;Се ля ви;Казань;0
31972;Атон;Тольятти;0
31974;Первая волна;Ульяновск;0
31976;Невада;Саранск;0
31977;Четвертак;Казань;0
31978;Покемоны;Казань;0
31979;Ru;Саратов;0
31980;Лира;Саранск;0
31981;Коза Ностра;Самара;0
31982;Сладкая парочка;Самара;0
31983;МИДИ;Самара;0
31984;Чёртова дюжина;Саранск;0
31985;Эльта;Саранск;0
31986;Ночной дозор;Ульяновск;0
31988;Второе рождение;Ульяновск;0
31989;Младший Саркофаг;Самара;0
31990;Мания величия;Саранск;0
31991;Зигтод;Казань;0
31992;Толстяк;Ульяновск;0
31993;СН;Ульяновск;0
31994;Каллисто;Ульяновск;0
31995;Сборная Internet-клуба;сборная;0
31996;Сборная;Москва;0
31997;Сборная БЛИК;сборная;0
31999;Сборная Кишинёва;Кишинёв;0
32001;Газета Собеседник;Москва;0
32002;От винта - Весели мона;Харьков;0
32003;От винта - Щелкунчик;Харьков;0
32004;От винта - Гиппопотам;Харьков;0
32005;От винта - Глюк;Харьков;0
32006;От винта - Pro;Харьков;0
32008;От винта - Comme il fa;Харьков;0
32009;От винта - Эколь;Харьков;0
32010;От винта - Политех;Харьков;0
32011;От винта - Reset;Харьков;0
32012;От винта - Авангард;Харьков;0
32013;От винта - Апокалипсис;Харьков;0
32015;От винта - Громовержцы;Харьков;0
32017;Команда Судакова;Москва;0
32018;Физтехи;Долгопрудный;0
32022;КГБ;Долгопрудный;0
32023;Команда Рубина;Москва;0
32024;Команда Гершуни;Москва;0
32025;Команда Перченковой;Москва;0
32027;Калуга;Калуга;0
32029;Команда Колесникова;Калуга;0
32030;Команда Кузнецова;Калуга;0
32032;Команда Носикова;Зеленоград;0
32034;Ага;Харьков;0
32035;Ы;Харьков;0
32037;Ъ;Харьков;0
32038;Альфа и омега;Харьков;0
32039;Аделаида;Харьков;0
32040;СБУ-2000;Харьков;0
32041;Шило;Харьков;0
32042;Магнолия;Харьков;0
32044;Чепижкины дети;Харьков;0
32045;Пегас;Харьков;0
32047;Лорды;Харьков;0
32048;Эврика;Харьков;0
32049;Remix;Харьков;0
32051;Морозко;Мариуполь;0
32054;Мёртвые души;Харьков;0
32056;Юные ленивцы;Харьков;0
32058;Амбер;Харьков;0
32060;Злые демоны;Харьков;0
32062;Вечность;Харьков;0
32064;НДЛМ;Харьков;0
32065;Matrix;Харьков;0
32067;Молодая Украина;Харьков;0
32069;Конгруэнтность;Харьков;0
32071;ЛЕКАФ;Харьков;0
32072;Милюзга;Харьков;0
32073;Карамель;Харьков;0
32075;Высший класс;Харьков;0
32077;МиФ;Харьков;0
32078;Тайфун;Харьков;0
32080;Звёздочка;Харьков;0
32081;Сборная Казани;Казань;0
32083;CIS;Пермь;0
32085;Команда Урланова;Новоуральск;0
32087;CAD-CAM-клуб;Екатеринбург;0
32089;КомСофт;Екатеринбург;0
32091;Просто гении;Екатеринбург;0
32092;Вожатский отряд;Качканар;0
32093;Команда Паклина;Нижний Тагил;0
32094;Пика;Харьков;0
32096;Птеродактили;Харьков;0
32098;M.B.C.B.;Харьков;0
32100;А и Т;Харьков;0
32101;Рогань;Харьков;0
32103;No Пасаран;Харьков;0
32104;А.Ф.;Харьков;0
32106;ДОМ;Харьков;0
32107;Гравитация;Харьков;0
32109;Похмелье;Харьков;0
32111;Дети Глобуса;Харьков;0
32113;Пентиум;Харьков;0
32115;Миллениум;Харьков;0
32117;Ынкогнито;Харьков;0
32119;Victory;Харьков;0
32121;Глюк;Харьков;0
32123;Каблучник и подкаблучник;Харьков;0
32125;Студсоюз НУА;Харьков;0
32126;От винта - Эскалибур;Харьков;0
32128;Сборная Москвы;Москва;0
32130;Ять;Хайфа;0
32132;Гексоген;Одесса;0
32134;Сбродяги;Тель-Авив;0
32137;Примус;Дортмунд;0
32141;Команда Болибока;Калуга;0
32143;Орион;Великие Луки;0
32145;ММ;Кишинёв;0
32147;Отщепенцы;Кёльн;0
32149;Bonner Loch;Бонн;0
32151;Bonn sei;Бонн;0
32153;Алькатрас;Кишинёв;0
32155;Суо;Переславль-Залесский;0
32156;Интеграл;Бердянск;0
32157;Алиса;Курск;0
32159;Дети с бодуна;Курск;0
32160;Шкребо;Курск;0
32161;Vita longa;Минск;0
32163;N14;Торонто;0
32165;Два капитана;Винница;0
32167;За чертой;Переславль-Залесский;0
32169;Хакеры;Винница;0
32170;Астерион;Одесса;0
32172;Оазис;Винница;0
32173;Фотон;Череповец;0
32175;Афула;Афула;0
32178;ЛОДЖиК;Хайфа;0
32180;Белые орлы;Хайфа;0
32181;Флэш;Одесса;0
32183;Нимфа;Одесса;0
32185;Клевер;Одесса;0
32187;Олимп;Одесса;0
32188;Теремок;Одесса;0
32190;Омега;Одесса;0
32192;Троглодиты;Одесса;0
32194;Люди X;Одесса;0
32195;Никс;Одесса;0
32197;Миллион терзаний;Одесса;0
32199;Саботаж;Санкт-Петербург;0
32201;Яки;Санкт-Петербург;0
32203;Отчаянный бегемот;Самара;0
32205;Команда-2;сборная;0
32207;По курсу Батькивщины;Симферополь;0
32208;Команда-1;сборная;0
32209;Прикол;Николаев;0
32211;Монолит;Одесса;0
32213;Симулякра;Саратов;0
32215;Троглодиты;Мариуполь;0
32216;М Квадрат;Нью-Йорк;0
32218;Скатерть-самобранка;Нью-Йорк;0
32220;Rembrandt;Торонто;0
32224;DT;Одесса;0
32225;На троих;Пермь;0
32227;Любители;Норильск;0
32228;9-x;Новосибирск;0
32229;Жертвы консумации;Пермь;0
32230;Гроза;Норильск;0
32231;ВКИшки;Новосибирск;0
32232;Армада;Новосибирск;0
32233;Архипелаг;Москва;0
32235;Политех;Вологда;0
32237;Всадник без головы;Казань;0
32241;Команда Мягкова;Майами;0
32242;Золотой ключик;Бостон;0
32243;Чикаго;Чикаго;0
32244;Тринадцать;сборная;0
32246;Белый ферзь;сборная;0
32248;Банный веник;Нью-Йорк;0
32249;Чёрный ферзь;сборная;0
32251;USA;сборная;0
32253;Третья планета;Нью-Йорк;0
32255;Северный олень;Нью-Йорк;0
32257;Квинта;сборная;0
32259;Сдвин №5;сборная;0
32261;Дракон;Нью-Йорк;0
32263;СПО;Ростов-на-Дону;0
32265;ФаПси;Ростов-на-Дону;0
32266;IQ;Киев;0
32267;Горячие головы;Киев;0
32268;Экспресс;Киев;0
32270;Вакуум;Киев;0
32271;Айсберг;Киев;0
32273;Моя команда;Киев;0
32275;M.F.;Чхороцку;0
32277;Нанэ;Ереван;0
32279;Пирамида;Дедоплисцкаро;0
32281;Лютик;Афула;0
32282;Nova victima;Хайфа;0
32284;Мы;Афула;0
32286;Команда Антона Рогачёва;Коломна;0
32288;Университет;Киев;0
32289;Алиса;Киев;0
32291;Бруклин;Киев;0
32293;ВВ;Киев;0
32295;Ассорти;Киев;0
32297;КВН;Киев;0
32299;Бродский-2;Киев;0
32301;Форум;Киев;0
32303;Shadow Mind;Киев;0
32305;Белый орёл;Киев;0
32306;Аноним;Киев;0
32307;VVV;Киев;0
32309;ТЩГР;Киев;0
32310;Киевские ведомости;Киев;0
32312;Worms;Киев;0
32313;Public enemies;Киев;0
32314;Наутилус-2;Киев;0
32315;Золотые ворота;Киев;0
32316;КЖЛ-8;Киев;0
32317;Технотроники;Киев;0
32319;Мабене;Киев;0
32321;Махон;Киев;0
32322;Команда Алексеева;Киев;0
32324;Бердичев-Хайфа;Киев;0
32326;Сталкер;Киев;0
32327;Экспромт;Киев;0
32329;Форум-2;Киев;0
32330;Ясный пень;Мюнхен;0
32332;Астарта;Москва;0
32333;От винта - БрИЗ;Харьков;0
32334;Кайтен;сборная;0
32335;Ажур;сборная;0
32336;ГлаS;Одесса;0
32337;Металом;Мариуполь;0
32338;Апполо;Новые Санжары;0
32339;Бешеные огурцы;Полтава;0
32340;Кларентина;Новые Санжары;0
32341;Легион;Павлоград;0
32343;Ника-кая;Решетиловка;0
32344;ЛИТ;Днепропетровск;0
32345;Зеро;Лубны;0
32346;Две по полбанки;Мюнхен;0
32347;Сборная;Курск;0
32348;Эц;Мюнхен;0
32349;Несчастный случай;Эссен;0
32350;Интер;сборная;0
32351;Старая гвардия;Светловодск;0
32352;Женская логика;Решетиловка;0
32353;Пальмира;Гадяч;0
32354;Соломон;Комсомольск;0
32355;Пидступна екзистенция;Полтава;0
32356;На ходу;Козельщина;0
32357;Нетрудови резерви;Светловодск;0
32359;Экос;Комсомольск;0
32360;Астран;Светловодск;0
32361;Панцирные сомики;Полтава;0
32363;Команда МГИ;Москва;0
32365;X-files;Самара;0
32366;Солнышко;Самара;0
32367;Идея;Саранск;0
32369;Моя любимая команда;сборная;0
32370;Апрель;Набережные Челны;0
32372;ФБР;Казань;0
32374;Сестры;Казань;0
32376;Мега;Казань;0
32377;Фаза;Казань;0
32378;Спрут;Казань;0
32380;Моби-Дикс;Казань;0
32382;София;Казань;0
32384;КПСС;Казань;0
32386;Метро;Казань;0
32388;Centurions;Баку;0
32389;БутерБрут;Баку;0
32391;Менты - Континуум;Хайфа;0
32392;Раббиты;Баку;0
32398;Покемоны;Владимир;0
32400;Head Boys;Баку;0
32402;MS-DOS;Новосибирск;0
32404;Cuique Suum;Баку;0
32406;ВормZы;Северодвинск;0
32408;Уникум;Ашхабад;0
32412;Астерикс;Новосибирск;0
32416;Даун-хаус;Выборг;0
32419;Sfinx;Новосибирск;0
32420;Общинка;Переславль-Залесский;0
32423;Соковыжималка;Одесса;0
32424;Джи-ай;Баку;0
32427;Апофигисты;Баку;0
32428;Даун-таун;Выборг;0
32429;Amantes Amentes;Баку;0
32434;Французский бульвар;Одесса;0
32437;Новички;Переславль-Залесский;0
32438;ФБР;Ашхабад;0
32444;КВЭМ;Выборг;0
32450;Виктория;Одесса;0
32453;Перцы;Кишинёв;0
32454;Шмидт;Одесса;0
32458;Изюминка;Выборг;0
32460;Игреки;Одесса;0
32462;Титан;Одесса;0
32463;Марс;Кишинёв;0
32464;Памяти В. Цоя;Выборг;0
32466;Душные контактеры;Казань;0
32467;Дети П.;Ступино;0
32468;Тот свет;Саранск;0
32469;Титаник;Донецк;0
32471;Команда Алексеевой;Донецк;0
32472;ОШ 124;Донецк;0
32473;Дипломат-учителя;Санкт-Петербург;0
32474;Эхо Петербурга;Санкт-Петербург;0
32475;Нибелунги;Санкт-Петербург;0
32476;Неприкасаемые;Санкт-Петербург;0
32477;Виктория;Санкт-Петербург;0
32479;Шок;Санкт-Петербург;0
32480;Крылья;Санкт-Петербург;0
32481;Прибалтика;сборная;0
32483;ТД;Кишинёв;0
32484;ЕОКЦ;Бельцы;0
32485;Клуб КУК;Кишинёв;0
32487;Рабиновичи;Кишинёв;0
32489;Октябрята;Кишинёв;0
32491;Кукушки;Кишинёв;0
32493;Премьер-2;Нижний Тагил;0
32495;Сборная МО;Нижний Тагил;0
32496;Техмаш;Нижний Тагил;0
32497;Сильные личности;Нижний Тагил;0
32499;Ассорти;Нижний Тагил;0
32501;Альянс;Нижний Тагил;0
32503;Стажеры;Нижний Тагил;0
32505;Легенда;Севастополь;0
32506;Улавливающий тупик;Полтава;0
32507;КИНО ПЗУ;Ялта;0
32508;Голландия;Севастополь;0
32509;Аякс;Кишинёв;0
32510;Девятое измерение;Ялта;0
32512;СИОК - МСУ;Симферополь;0
32514;GreenPeace;Ялта;0
32516;Статус: Тяжёлый случай;Ялта;0
32519;СИОК Митридат;Керчь;0
32521;Доктор Айболит;Ялта;0
32522;ГУПи;Севастополь;0
32523;Ялос;Ялта;0
32525;СИОК - Легенда;Симферополь;0
